Bug ID,chunk
88218,"Product: Platform
Component: Ant
Severity: normal
Priority: P3
Summary: ant debugger requires 2 step intos to go into ant task
Resolution: FIXED"
121797,"Product: Platform
Component: UI
Severity: normal
Priority: P3
Summary: [Viewers] internalRefresh(Object)
Resolution: FIXED"
355890,"Product: PDE
Component: UI
Severity: normal
Priority: P3
Summary: Target platform does not recognize bundles with extension other than *.jar
Resolution: FIXED"
111742,"Product: JDT
Component: UI
Severity: normal
Priority: P3
Summary: [quick fix] fix for assigning raw
Resolution: FIXED"
43581,"Product: Platform
Component: UI
Severity: normal
Priority: P2
Summary: [MPE] MultiPageEditorPart has class cast error in pageChange
Resolution: FIXED"
32231,"Product: Platform
Component: UI
Severity: enhancement
Priority: P3
Summary: [Key Bindings] Ctrl+F4 and Ctrl+W showing up as conflict
Resolution: FIXED"
85665,"Product: JDT
Component: Debug
Severity: trivial
Priority: P3
Summary: New JRE container dialog shows empty combo
Resolution: FIXED"
126165,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: Snipptet editor's 'documentSetup' extension violates spec
Resolution: FIXED"
331858,"Product: PDE
Component: Doc
Severity: normal
Priority: P3
Summary: Add help doc for api use scan pref page
Resolution: FIXED"
38980,"Product: Platform
Component: Debug
Severity: normal
Priority: P3
Summary: var descriptions not persisted.
Resolution: FIXED"
415943,"Product: JDT
Component: Core
Severity: normal
Priority: P3
Summary: Set 'code.ignoredWarnings' for test bundles in order to use global build settings
Resolution: FIXED"
4078,"Product: JDT
Component: UI
Severity: critical
Priority: P1
Summary: Export to Jar does not include root-level resources (1GHSDS1)
Resolution: FIXED"
99785,"Product: Platform
Component: Update  (deprecated - use RT>Equinox>p2)
Severity: normal
Priority: P2
Summary: Show feature image in the properties
Resolution: FIXED"
58255,"Product: Platform
Component: Team
Severity: normal
Priority: P2
Summary: multiple stores on the same host leads to mismatched authInfo for synch
Resolution: FIXED"
220002,"Product: JDT
Component: Text
Severity: enhancement
Priority: P2
Summary: [hovering] Add 'Show in Properties File' action to NLS key hover
Resolution: FIXED"
36152,"Product: Platform
Component: Debug
Severity: normal
Priority: P3
Summary: Workbench Help set on wrong Composite
Resolution: FIXED"
52646,"Product: JDT
Component: Text
Severity: major
Priority: P2
Summary: Widget disposed errors in log from content assist
Resolution: FIXED"
17694,"Product: JDT
Component: UI
Severity: major
Priority: P1
Summary: NPE: refactoring actions for .java file opened from repository enabled in pull down menu
Resolution: FIXED"
257176,"Product: Platform
Component: UI
Severity: enhancement
Priority: P3
Summary: [Viewers] Improve Look and Feel of FilteredTree (gray affordance)
Resolution: FIXED"
33318,"Product: Platform
Component: UI
Severity: normal
Priority: P3
Summary: [Linked resources] Resolved location should only be shown for linked resources bound to a variable
Resolution: FIXED"
353770,"Product: PDE
Component: UI
Severity: normal
Priority: P3
Summary: [target] INVALID externalized string in New Target Definition wizard
Resolution: FIXED"
90318,"Product: Platform
Component: Debug
Severity: normal
Priority: P2
Summary: Change string externalization to use new format
Resolution: FIXED"
30493,"Product: Platform
Component: Debug
Severity: normal
Priority: P2
Summary: No need for the verify key listener in the VariablesView
Resolution: FIXED"
97103,"Product: Platform
Component: Debug
Severity: trivial
Priority: P3
Summary: Right-Clicked menu terminate button is disabled in Console view after highlighting text
Resolution: FIXED"
58263,"Product: Platform
Component: Ant
Severity: normal
Priority: P3
Summary: organization of colors for Ant
Resolution: FIXED"
57208,"Product: Platform
Component: Team
Severity: normal
Priority: P2
Summary: [CVS] rcinfo; CVS: lines; Commit dialog does not handle commit template well
Resolution: FIXED"
332606,"Product: PDE
Component: UI
Severity: normal
Priority: P3
Summary: IllegalArgumentException in BundleManifestSourceLocationManager
Resolution: FIXED"
63791,"Product: JDT
Component: UI
Severity: normal
Priority: P3
Summary: [Decorators] M9 - Package symbol overlayed by CVS decorators.
Resolution: FIXED"
114598,"Product: Platform
Component: UI
Severity: major
Priority: P2
Summary: ClassCastException when menu popped up on Pending.
Resolution: FIXED"
355109,"Product: PDE
Component: UI
Severity: normal
Priority: P3
Summary: NPE searching for references to extension point
Resolution: FIXED"
35385,"Product: JDT
Component: UI
Severity: minor
Priority: P3
Summary: [package explorer] Add Task action not disabled for closed projects
Resolution: FIXED"
164653,"Product: Platform
Component: UI
Severity: normal
Priority: P3
Summary: [DataBinding] Ensure and document thread safety
Resolution: FIXED"
188376,"Product: JDT
Component: UI
Severity: normal
Priority: P3
Summary: [package explorer] Tests log NPE in PackageExplorerPart.saveState
Resolution: FIXED"
54664,"Product: Platform
Component: Ant
Severity: major
Priority: P1
Summary: Cannot run a build.xml from a non-Java project
Resolution: FIXED"
24034,"Product: Platform
Component: Ant
Severity: normal
Priority: P1
Summary: Ant: Buildfile: Target: Spaces in target names confuse eclipse
Resolution: FIXED"
239982,"Product: Platform
Component: UI
Severity: normal
Priority: P3
Summary: [Metadata] API error in org.eclipse.ui
Resolution: FIXED"
367836,"Product: JDT
Component: Core
Severity: normal
Priority: P3
Summary: Inconsistent source range for error from build and reconciler (declared package does not match expected)
Resolution: FIXED"
17473,"Product: JDT
Component: UI
Severity: major
Priority: P2
Summary: Refactoring - ""Extract Local Variable..."" should add the new local after the old one
Resolution: FIXED"
65775,"Product: Platform
Component: UI
Severity: normal
Priority: P2
Summary: [KeyBindings] interactions: Next Word (ALT+F in emacs) mode is flaky
Resolution: FIXED"
328237,"Product: JDT
Component: Text
Severity: trivial
Priority: P3
Summary: [spell checking] ""Equinox"" not recognized in default spelling engine
Resolution: FIXED"
47150,"Product: Platform
Component: UI
Severity: normal
Priority: P2
Summary: [Progress] ProgressMonitorJobsDialog used on shutdown
Resolution: FIXED"
148615,"Product: JDT
Component: UI
Severity: normal
Priority: P3
Summary: [JUnit] JUnit 4 does not recognize JunitTestCase if @Test is only in superclass
Resolution: FIXED"
97847,"Product: Platform
Component: Debug
Severity: normal
Priority: P3
Summary: An internal error occurred during: ""Fetching children from debug target""
Resolution: FIXED"
16721,"Product: JDT
Component: UI
Severity: normal
Priority: P2
Summary: Add and update extension point docs
Resolution: FIXED"
99174,"Product: Platform
Component: Debug
Severity: normal
Priority: P3
Summary: launch view should use async instead of sync
Resolution: FIXED"
17065,"Product: JDT
Component: Debug
Severity: normal
Priority: P1
Summary: Sharing JRE
Resolution: FIXED"
95477,"Product: Platform
Component: Debug
Severity: normal
Priority: P2
Summary: Infinite ""restore viewer state"" in Registers view
Resolution: FIXED"
72868,"Product: Platform
Component: UI
Severity: normal
Priority: P2
Summary: [Progress] Blocked by invisible job
Resolution: FIXED"
493119,"Product: Platform
Component: User Assistance
Severity: normal
Priority: P3
Summary: Issues with new org.eclipse.ui.intro.quicklinks and org.eclipse.ui.intro.quicklinks.examples
Resolution: FIXED"
282468,"Product: JDT
Component: Text
Severity: minor
Priority: P3
Summary: [typing] Add Javadocs somewhat slow and have annoying progress window
Resolution: FIXED"
15522,"Product: JDT
Component: Debug
Severity: normal
Priority: P1
Summary: Rename Debug menu to ""Run""
Resolution: FIXED"
8404,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: HCR does not pop frames with non-fully qualified named parameters
Resolution: FIXED"
130201,"Product: Platform
Component: Debug
Severity: normal
Priority: P2
Summary: Debug view doesn't select the last stopped thread
Resolution: FIXED"
250198,"Product: Platform
Component: UI
Severity: normal
Priority: P2
Summary: [CommonNavigator] Allow CommonNavigator to be subclassed
Resolution: FIXED"
309104,"Product: PDE
Component: UI
Severity: major
Priority: P3
Summary: plugin.xml editor very slow when XML not correct
Resolution: FIXED"
9421,"Product: Platform
Component: Debug
Severity: normal
Priority: P1
Summary: NPE out of the LaunchView on shutdown with running target
Resolution: FIXED"
58213,"Product: Platform
Component: UI
Severity: normal
Priority: P1
Summary: [EditorMgmt] NullPointerException in EditorPresentation when getTitleToolTip returns null
Resolution: FIXED"
220582,"Product: Platform
Component: UI
Severity: normal
Priority: P3
Summary: FilteredItemsSelectionDialog: add support for styled labels
Resolution: FIXED"
373944,"Product: JDT
Component: Text
Severity: normal
Priority: P3
Summary: [breadcrumb] should show package-info.java
Resolution: FIXED"
47093,"Product: Platform
Component: UI
Severity: normal
Priority: P1
Summary: [KeyBindings] F5 (for refresh) doesn't work in the navigator view when selection a Java project
Resolution: FIXED"
50016,"Product: Platform
Component: Ant
Severity: normal
Priority: P3
Summary: AntEditorPreferencePage does not present all of the annotation prefs
Resolution: FIXED"
324391,"Product: JDT
Component: Text
Severity: normal
Priority: P3
Summary: [content assist] Still too many semicolons after constructor completion
Resolution: FIXED"
287712,"Product: Platform
Component: User Assistance
Severity: enhancement
Priority: P3
Summary: [Webapp] Allow additional buttons to be added to the help webapp
Resolution: FIXED"
16219,"Product: JDT
Component: Debug
Severity: normal
Priority: P2
Summary: re-setting ""use default classpath"" does not work
Resolution: FIXED"
85473,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: Can't edit/restore contributed logical structures
Resolution: FIXED"
149300,"Product: Platform
Component: Update  (deprecated - use RT>Equinox>p2)
Severity: major
Priority: P3
Summary: Unable to install new plugins on Vista Beta 2
Resolution: FIXED"
389196,"Product: PDE
Component: UI
Severity: normal
Priority: P3
Summary: [target] Active target platform is not in sync after restart
Resolution: FIXED"
38662,"Product: Platform
Component: UI
Severity: enhancement
Priority: P3
Summary: [Viewers] Accessibility: unable to resize a table column using keyboard only
Resolution: FIXED"
107839,"Product: Platform
Component: UI
Severity: minor
Priority: P3
Summary: [WorkbenchLauncher] Startup progress bar should announce loading, not loaded
Resolution: FIXED"
99113,"Product: JDT
Component: Core
Severity: normal
Priority: P3
Summary: [ast rewrite] ListRewrite should throw IllegalArgumentException when trying to remove non-existing node [ast rewrite]
Resolution: FIXED"
193577,"Product: Platform
Component: UI
Severity: major
Priority: P1
Summary: [CommonNavigator] Remaining glitches with Web project java navigator provider
Resolution: FIXED"
26667,"Product: Platform
Component: Ant
Severity: major
Priority: P2
Summary: External Tool variables are expanded in launch config dialog
Resolution: FIXED"
16919,"Product: Platform
Component: Ant
Severity: critical
Priority: P1
Summary: [ExternalTools] Canceling external tool gives useless error message
Resolution: FIXED"
219478,"Product: JDT
Component: UI
Severity: major
Priority: P3
Summary: [clean up] Code clean up mistakenly removes a required ""this"" keyword
Resolution: FIXED"
31309,"Product: JDT
Component: Text
Severity: normal
Priority: P2
Summary: Icons in vertical ruler are not vertically centered in text line
Resolution: FIXED"
139593,"Product: Platform
Component: Debug
Severity: major
Priority: P2
Summary: Expression View does not clean up children when an expression becomes invalid
Resolution: FIXED"
91524,"Product: JDT
Component: Text
Severity: major
Priority: P2
Summary: [nls tooling] AssertionFailedException when externalizing strings
Resolution: FIXED"
370396,"Product: PDE
Component: UI
Severity: normal
Priority: P3
Summary: Compile warnings in official build
Resolution: FIXED"
173152,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: missing element in tree when 'no monitor information'
Resolution: FIXED"
342056,"Product: JDT
Component: Core
Severity: normal
Priority: P3
Summary: [1.7] Unused variable not detected in resource list of try-with-resources
Resolution: INVALID"
38967,"Product: Platform
Component: Debug
Severity: normal
Priority: P2
Summary: simple launch variables & lazy init of plug-ins
Resolution: FIXED"
19162,"Product: PDE
Component: UI
Severity: normal
Priority: P2
Summary: Message shown twice in Run Dialog
Resolution: FIXED"
1643,"Product: JDT
Component: Debug
Severity: normal
Priority: P2
Summary: README: Scrapbook does not clean up its temp files. (1GF808S)
Resolution: FIXED"
95000,"Product: JDT
Component: UI
Severity: normal
Priority: P3
Summary: CCE trying to use quickfix in an annotation type
Resolution: FIXED"
267171,"Product: Platform
Component: Compare
Severity: enhancement
Priority: P3
Summary: Compare editor on local file: 'Open' action should set selection
Resolution: FIXED"
17020,"Product: JDT
Component: UI
Severity: normal
Priority: P1
Summary: Refactor move class not updating imports
Resolution: FIXED"
342707,"Product: JDT
Component: Core
Severity: normal
Priority: P3
Summary: Invalid redundant null check warning
Resolution: INVALID"
4261,"Product: JDT
Component: UI
Severity: normal
Priority: P3
Summary: Error icon in TypeHierarchy outline (1GL3ASH)
Resolution: FIXED"
100478,"Product: Platform
Component: Debug
Severity: minor
Priority: P3
Summary: [Memory View]: Adding 0 memory blocks
Resolution: FIXED"
40300,"Product: JDT
Component: UI
Severity: minor
Priority: P3
Summary: Compiler pref page does not disable unavailable preferences [build path]
Resolution: FIXED"
31767,"Product: Platform
Component: Ant
Severity: normal
Priority: P2
Summary: Targets tab usability
Resolution: FIXED"
279147,"Product: PDE
Component: UI
Severity: normal
Priority: P3
Summary: [patch] [samples] array index out of range error
Resolution: FIXED"
13613,"Product: Platform
Component: Debug
Severity: normal
Priority: P2
Summary: Delegating presentation and #setAttribute()...
Resolution: FIXED"
320552,"Product: PDE
Component: UI
Severity: normal
Priority: P3
Summary: API for bundle importers and bundle import pages
Resolution: FIXED"
12208,"Product: JDT
Component: Debug
Severity: critical
Priority: P1
Summary: NPE in AST eval
Resolution: FIXED"
11128,"Product: JDT
Component: Debug
Severity: normal
Priority: P2
Summary: Access to a field in a particular super-type through IJavaObject
Resolution: FIXED"
65388,"Product: JDT
Component: UI
Severity: normal
Priority: P3
Summary: Unbound library container have an error marker which isn't propagated
Resolution: FIXED"
213315,"Product: Platform
Component: UI
Severity: normal
Priority: P3
Summary: [Viewers] [JFace] ComboBoxViewerCellEditor does not handle nulls and activation correctly
Resolution: FIXED"
287679,"Product: PDE
Component: UI
Severity: major
Priority: P3
Summary: Clean + build ==> NPE in FeatureErrorReporter.validateVersion
Resolution: FIXED"
181204,"Product: Platform
Component: Debug
Severity: enhancement
Priority: P3
Summary: [launching] context launching of non-resource based objects
Resolution: FIXED"
34055,"Product: Platform
Component: Text
Severity: normal
Priority: P3
Summary: [wording] Typo in command ""US ACSII Encoding""
Resolution: FIXED"
10218,"Product: Platform
Component: Debug
Severity: normal
Priority: P1
Summary: breakpoint change mechanism
Resolution: FIXED"
147705,"Product: Platform
Component: Text
Severity: enhancement
Priority: P2
Summary: [rulers] Live annotate - support to color by age in addition to color by contributor
Resolution: FIXED"
96302,"Product: JDT
Component: Text
Severity: trivial
Priority: P3
Summary: [implementation] useless statement in getAutoEditStrategies(...)
Resolution: FIXED"
27092,"Product: Platform
Component: Debug
Severity: normal
Priority: P2
Summary: Only update variables/expressions when visible
Resolution: FIXED"
93273,"Product: Platform
Component: Ant
Severity: normal
Priority: P3
Summary: AntEditor caching of AntModel
Resolution: FIXED"
433053,"Product: Platform
Component: UI
Severity: normal
Priority: P3
Summary: ModelAssembler#topoSort() should handle cycles
Resolution: FIXED"
16848,"Product: JDT
Component: Debug
Severity: normal
Priority: P2
Summary: Object collected exceptions
Resolution: FIXED"
114819,"Product: Platform
Component: UI
Severity: major
Priority: P2
Summary: [Progress] Groups show up twice in the progress view
Resolution: FIXED"
9056,"Product: JDT
Component: Debug
Severity: normal
Priority: P1
Summary: API - suspend on uncaught exception
Resolution: FIXED"
469803,"Product: PDE
Component: UI
Severity: enhancement
Priority: P3
Summary: [patch] Eclipse-SourceReferences not supported in ctrl+space suggestions
Resolution: FIXED"
71419,"Product: Platform
Component: Ant
Severity: enhancement
Priority: P3
Summary: Missing action for 'External Tools Launch Configuration'
Resolution: FIXED"
107383,"Product: Platform
Component: Debug
Severity: normal
Priority: P3
Summary: testCaseSensitiveQualifiedSourceLookup failure
Resolution: FIXED"
81161,"Product: JDT
Component: Text
Severity: normal
Priority: P3
Summary: [nls tooling] Hyperlink navigation from ClassFile to .properties finds no key
Resolution: FIXED"
82814,"Product: Platform
Component: UI
Severity: enhancement
Priority: P2
Summary: [Import/Export] ZipFileExporter and TarFileExporter could use less memory
Resolution: FIXED"
173101,"Product: JDT
Component: Debug
Severity: minor
Priority: P3
Summary: Inspector and Variables view incorrectly escapes single quotes in strings
Resolution: FIXED"
63340,"Product: Platform
Component: Debug
Severity: enhancement
Priority: P3
Summary: Remove DebugContextManager
Resolution: FIXED"
58237,"Product: Platform
Component: Team
Severity: major
Priority: P2
Summary: cannot handle folders without etag on server side
Resolution: FIXED"
137877,"Product: Platform
Component: UI
Severity: normal
Priority: P3
Summary: [DataBinding] StructuredViewerObservableValue javadoc and code cleanup
Resolution: FIXED"
29720,"Product: Platform
Component: Debug
Severity: enhancement
Priority: P2
Summary: launch dialog for edit/run of a single config
Resolution: FIXED"
84999,"Product: JDT
Component: Debug
Severity: normal
Priority: P2
Summary: can no longer set line breakpoint in external files
Resolution: FIXED"
95944,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: Array indexes inconsistency after 10000
Resolution: FIXED"
19204,"Product: Platform
Component: UI
Severity: major
Priority: P2
Summary: Missing mnemonics for Workbench preference page
Resolution: FIXED"
54748,"Product: Platform
Component: UI
Severity: major
Priority: P1
Summary: progress, background operations, and novice users
Resolution: FIXED"
135056,"Product: Platform
Component: Text
Severity: normal
Priority: P3
Summary: [typing] Double click doesn't always select a word
Resolution: FIXED"
17699,"Product: JDT
Component: UI
Severity: normal
Priority: P2
Summary: Java Editor: Local Histroy menu entries are enabled for read-only files
Resolution: FIXED"
244820,"Product: JDT
Component: Core
Severity: enhancement
Priority: P3
Summary: Content assist after 'instanceof' should also work in assignment
Resolution: FIXED"
76204,"Product: JDT
Component: Debug
Severity: normal
Priority: P2
Summary: ThreadMonitorManager active when info toggle off
Resolution: FIXED"
9483,"Product: JDT
Component: Debug
Severity: critical
Priority: P1
Summary: NPE in LaunchConfigurationTypePropertyPage
Resolution: FIXED"
352026,"Product: JDT
Component: Core
Severity: normal
Priority: P3
Summary: [java7] Syntax error for a new key "";opt"" in a Java resource bundle file
Resolution: DUPLICATE"
124124,"Product: Platform
Component: UI
Severity: enhancement
Priority: P2
Summary: [Markers] Group sorting needs criterea other than lexical value
Resolution: FIXED"
79426,"Product: Platform
Component: Debug
Severity: normal
Priority: P2
Summary: Exception in log file
Resolution: FIXED"
73110,"Product: Platform
Component: Debug
Severity: normal
Priority: P3
Summary: IConsoleColorProvider is not disconnected
Resolution: FIXED"
230122,"Product: JDT
Component: UI
Severity: enhancement
Priority: P3
Summary: [JUnit] JUnit view could be selection provider
Resolution: FIXED"
1769,"Product: JDT
Component: Debug
Severity: normal
Priority: P1
Summary: Hit count watchpoints not always re-enabled (1GLE911)
Resolution: FIXED"
260980,"Product: Platform
Component: Text
Severity: trivial
Priority: P2
Summary: [block selection] Need image for block selection mode
Resolution: FIXED"
119528,"Product: JDT
Component: UI
Severity: enhancement
Priority: P3
Summary: [build path] ""Add Java Source Attachment"" default path should be Jar's path
Resolution: FIXED"
85325,"Product: JDT
Component: Debug
Severity: normal
Priority: P2
Summary: SIOOBE in 1.5 method
Resolution: FIXED"
83364,"Product: Platform
Component: Ant
Severity: enhancement
Priority: P3
Summary: Buildfile dialog does not recall the last directory selected.
Resolution: FIXED"
28029,"Product: Platform
Component: UI
Severity: normal
Priority: P3
Summary: [Editor management] NPE:  createTab
Resolution: FIXED"
391789,"Product: Platform
Component: Releng
Severity: normal
Priority: P2
Summary: Cleanup/fixup equinox repos in repositories.txt
Resolution: FIXED"
48154,"Product: JDT
Component: UI
Severity: normal
Priority: P2
Summary: NPE invoking quickfix on class [quick fix]
Resolution: FIXED"
185069,"Product: JDT
Component: Text
Severity: enhancement
Priority: P2
Summary: [spell checking] Provide easy setup of user dictionary
Resolution: FIXED"
133970,"Product: Platform
Component: Team
Severity: normal
Priority: P2
Summary: [Model Sync] TODOs in ResourceSaveableComparison
Resolution: FIXED"
310423,"Product: JDT
Component: Core
Severity: normal
Priority: P3
Summary: [content assist] After 'implements' annotation types should not be proposed
Resolution: FIXED"
147116,"Product: Platform
Component: Debug
Severity: trivial
Priority: P3
Summary: [Context Help] missing F1 help for console actions
Resolution: FIXED"
3666,"Product: JDT
Component: UI
Severity: critical
Priority: P1
Summary: CodeCompletion - Hungry code assist (1GDRYW5)
Resolution: FIXED"
329813,"Product: Platform
Component: User Assistance
Severity: normal
Priority: P3
Summary: [Forms] Compiler warnings in N20101108-2000 build in ui.forms
Resolution: FIXED"
184056,"Product: JDT
Component: Text
Severity: enhancement
Priority: P2
Summary: [hovering] Tool tip on closing curly bracket
Resolution: FIXED"
154939,"Product: JDT
Component: UI
Severity: major
Priority: P3
Summary: [clean up] Convert iterable loop does not detect additional breaking conditions
Resolution: FIXED"
6322,"Product: JDT
Component: UI
Severity: normal
Priority: P1
Summary: All types dialog shows obfuscated classes
Resolution: FIXED"
69229,"Product: JDT
Component: Debug
Severity: normal
Priority: P2
Summary: Importing Preferences overwrites existing classpath variable values
Resolution: FIXED"
20370,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: NullPointerException getting thread group name.
Resolution: FIXED"
1708,"Product: JDT
Component: Debug
Severity: minor
Priority: P2
Summary: Consistency in the presentation of the Display, Run, Inspect (1GJUH54)
Resolution: FIXED"
18960,"Product: JDT
Component: UI
Severity: critical
Priority: P1
Summary: SelectMarkerRulerAction NullPointerException
Resolution: FIXED"
62206,"Product: Platform
Component: UI
Severity: normal
Priority: P2
Summary: [Progress] Blocked save shows window title in progress dialog
Resolution: FIXED"
243266,"Product: JDT
Component: Text
Severity: normal
Priority: P3
Summary: [implementation] Don't set clipboard if textData is null in ClipboardOperationAction.doCutCopyWithImportsOperation()
Resolution: FIXED"
64909,"Product: JDT
Component: UI
Severity: normal
Priority: P3
Summary: No post selection listener on hierarchy view
Resolution: FIXED"
66272,"Product: Platform
Component: Compare
Severity: normal
Priority: P3
Summary: remove packages prefixes tag from plugin.xml
Resolution: FIXED"
350951,"Product: PDE
Component: UI
Severity: normal
Priority: P3
Summary: [target] Buttons on Implicit Dependencies tab of New Target Definition wizard not justified
Resolution: FIXED"
9861,"Product: JDT
Component: Debug
Severity: normal
Priority: P2
Summary: Double-click does not work for strings in scrapbook page
Resolution: FIXED"
84141,"Product: Platform
Component: UI
Severity: normal
Priority: P2
Summary: [Decorators]  DecoratorScheduler should not lock UI Thread
Resolution: FIXED"
41156,"Product: Platform
Component: Ant
Severity: normal
Priority: P3
Summary: Links for tasks missing if use -debug
Resolution: FIXED"
60067,"Product: Platform
Component: Ant
Severity: major
Priority: P2
Summary: Ant Editor adds marker which cannot be deleted
Resolution: FIXED"
81099,"Product: JDT
Component: UI
Severity: normal
Priority: P2
Summary: JUnit preference does not Restore Defaults [JUnit]
Resolution: FIXED"
95300,"Product: Platform
Component: Ant
Severity: minor
Priority: P3
Summary: Ant export filter: Buildfiles are not indented with JRE 1.5
Resolution: FIXED"
72224,"Product: Platform
Component: Ant
Severity: normal
Priority: P3
Summary: Error logged when failure to get introspection helper
Resolution: FIXED"
329288,"Product: JDT
Component: Core
Severity: major
Priority: P3
Summary: Fetching parameter names literally hangs on a class with a lot of methods
Resolution: FIXED"
93051,"Product: Platform
Component: UI
Severity: major
Priority: P2
Summary: [Undo] Compile error org.eclipse.ui.operations.NonLocalUndoUserApprover
Resolution: FIXED"
63251,"Product: Platform
Component: UI
Severity: normal
Priority: P2
Summary: [KeyBindings] interactions: If a key doesn't match while a prefix exists, then the key is not swallowed
Resolution: FIXED"
9204,"Product: JDT
Component: Debug
Severity: normal
Priority: P1
Summary: NPE in Java Launch Configuration Delegate
Resolution: FIXED"
491425,"Product: Platform
Component: UI
Severity: normal
Priority: P3
Summary: [Browsers] OpenBrowserHandler may call IWebBrowser.openURL on non-UI thread
Resolution: FIXED"
100443,"Product: JDT
Component: UI
Severity: normal
Priority: P2
Summary: [open type] Open type dialog doesn't show compress JDK information anymore
Resolution: FIXED"
118422,"Product: JDT
Component: UI
Severity: major
Priority: P3
Summary: Quick fix causes CoreException
Resolution: FIXED"
55442,"Product: Platform
Component: Debug
Severity: minor
Priority: P3
Summary: ClassCastException in LaunchViewEventHandler
Resolution: FIXED"
24628,"Product: JDT
Component: UI
Severity: normal
Priority: P3
Summary: Search doesn't find References to binary String constants
Resolution: FIXED"
119391,"Product: Platform
Component: Debug
Severity: normal
Priority: P3
Summary: Many NPEs in DebugTargetProxy.containsEvent
Resolution: FIXED"
34306,"Product: JDT
Component: UI
Severity: normal
Priority: P3
Summary: [wording]bad wording in 'surround with try/catch'
Resolution: FIXED"
59755,"Product: Platform
Component: Ant
Severity: normal
Priority: P3
Summary: Cannot set ant home to ant used in 2.1.x
Resolution: FIXED"
129524,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: Inconsistent terminology for derived types in pop-up menus
Resolution: FIXED"
157187,"Product: JDT
Component: UI
Severity: normal
Priority: P2
Summary: [refactoring] actions related to refactoring scripts should be API
Resolution: FIXED"
176853,"Product: JDT
Component: Debug
Severity: major
Priority: P3
Summary: Launch configurations go missing
Resolution: FIXED"
393558,"Product: Platform
Component: Releng
Severity: normal
Priority: P2
Summary: Update our builds to use latest (Kepler M3) compiler
Resolution: FIXED"
64696,"Product: JDT
Component: Debug
Severity: enhancement
Priority: P2
Summary: Allow interfaces in detail formatter
Resolution: FIXED"
370182,"Product: JDT
Component: Core
Severity: normal
Priority: P3
Summary: [compiler] investigate caching compiler options
Resolution: WONTFIX"
23723,"Product: JDT
Component: Debug
Severity: enhancement
Priority: P3
Summary: Quick link to ""formatter""
Resolution: FIXED"
9229,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: Console terminate not enabled in Java perspective
Resolution: FIXED"
94250,"Product: JDT
Component: UI
Severity: normal
Priority: P3
Summary: [Forms] Project Creation with ampersand in Title fails
Resolution: FIXED"
165689,"Product: Platform
Component: Text
Severity: enhancement
Priority: P2
Summary: [spell checking] enable quick fix menu
Resolution: FIXED"
6746,"Product: JDT
Component: Debug
Severity: critical
Priority: P1
Summary: Class cast exception during hotswap
Resolution: FIXED"
96820,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: JME during Source lookup
Resolution: FIXED"
24903,"Product: JDT
Component: Debug
Severity: normal
Priority: P2
Summary: ResourceException while importing plugins
Resolution: FIXED"
107206,"Product: JDT
Component: UI
Severity: minor
Priority: P3
Summary: [add import] Add import should special case class literal
Resolution: FIXED"
94399,"Product: JDT
Component: UI
Severity: normal
Priority: P3
Summary: [preferences] Multiple requests for rebuild
Resolution: FIXED"
90237,"Product: Platform
Component: Ant
Severity: normal
Priority: P3
Summary: Ant view marks as error buildfiles with no targets
Resolution: FIXED"
117083,"Product: Platform
Component: Debug
Severity: normal
Priority: P3
Summary: [flex-hierarchy] find variable does not select chosen variable
Resolution: FIXED"
199044,"Product: Platform
Component: Search
Severity: normal
Priority: P3
Summary: Result when multiple matches on same line look irritating
Resolution: FIXED"
81983,"Product: JDT
Component: Text
Severity: major
Priority: P2
Summary: [preferences] Disabling and enabling folding on small file takes forever
Resolution: FIXED"
30035,"Product: Platform
Component: Ant
Severity: normal
Priority: P2
Summary: NPE running build file in external project
Resolution: FIXED"
156448,"Product: JDT
Component: Text
Severity: trivial
Priority: P3
Summary: [misc] Remove occurences of '(no description available)' in extension point schemas
Resolution: FIXED"
319628,"Product: JDT
Component: Core
Severity: enhancement
Priority: P3
Summary: Preferences->Java Compiler-> Errors/Warnings -> Unhandled token in '@SuppressWarnings'
Resolution: WORKSFORME"
458953,"Product: Platform
Component: Releng
Severity: trivial
Priority: P3
Summary: Update copyright date of product and features where needed
Resolution: FIXED"
16930,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: Eval: incompatible thread state
Resolution: FIXED"
51573,"Product: JDT
Component: UI
Severity: normal
Priority: P3
Summary: [formatter] built-in profile; OK button enablement
Resolution: FIXED"
99572,"Product: JDT
Component: Debug
Severity: trivial
Priority: P3
Summary: Preference page keyword 'Java' does not find 'Installed JREs'
Resolution: FIXED"
57517,"Product: Platform
Component: Debug
Severity: enhancement
Priority: P3
Summary: eval popup are initially too small
Resolution: FIXED"
34955,"Product: Platform
Component: Text
Severity: major
Priority: P1
Summary: ctrl-space content assist broken in var view
Resolution: FIXED"
